Juri 7 0 0 0 0 0 0 0
Kenan 7 0 0 0 0 0 0 0
Kerem 7 0 0 0 0 0 0 0
Konrad 7 0 0 0 0 0 0 0
Malte 7 0 0 0 0 0 0 0
Manuel 7 0 0 0 0 0 0 0
Marcel 7 0 0 0 0 0 0 0
Pablo 7 0 0 0 0 0 0 0
Philip 7 0 0 0 0 0 0 0
Rayan 7 0 0 0 0 0 0 0
Roman 7 0 0 0 0 0 0 0
Youssef 7 0 0 0 0 0 0 0
Anton 6 0 0 0 0 0 0 0
Maximilian 6 0 0 0 0 0 0 0
Paul 6 0 0 0 0 0 0 0
Peter 6 0 0 0 0 0 0 0
Ahmet 6 0 0 0 0 0 0 0
Amir 6 0 0 0 0 0 0 0
Erik 6 0 0 0 0 0 0 0
Franz 6 0 0 0 0 0 0 0
Hamza 6 0 0 0 0 0 0 0
Justus 6 0 0 0 0 0 0 0
Manuel 6 0 0 0 0 0 0 0
Ole 6 0 0 0 0 0 0 0
Pepe 6 0 0 0 0 0 0 0
Robin 6 0 0 0 0 0 0 0
Rudolf 6 0 0 0 0 0 0 0
William 6 0 0 0 0 0 0 0
Ahmed 6 0 0 0 0 0 0 0
Alessandro 6 0 0 0 0 0 0 0
Arda 6 0 0 0 0 0 0 0
Bennet 6 0 0 0 0 0 0 0
Christopher 6 0 0 0 0 0 0 0
Colin 6 0 0 0 0 0 0 0
Darian 6 0 0 0 0 0 0 0
Ediz 6 0 0 0 0 0 0 0
Eliah 6 0 0 0 0 0 0 0
Elyas 6 0 0 0 0 0 0 0
Enes 6 0 0 0 0 0 0 0
Eray 6 0 0 0 0 0 0 0
Ferdinand 6 0 0 0 0 0 0 0
Giuliano 6 0 0 0 0 0 0 0
Ibrahim 6 0 0 0 0 0 0 0
Ilias 6 0 0 0 0 0 0 0
Imran 6 0 0 0 0 0 0 0
Jerome 6 0 0 0 0 0 0 0
John 6 0 0 0 0 0 0 0
Kadir 6 0 0 0 0 0 0 0
Karlo 6 0 0 0 0 0 0 0
Lenny 6 0 0 0 0 0 0 0
Lion 6 0 0 0 0 0 0 0
Lutz 6 0 0 0 0 0 0 0
Marc 6 0 0 0 0 0 0 0
Marco 6 0 0 0 0 0 0 0
Matthias 6 0 0 0 0 0 0 0
Michael 6 0 0 0 0 0 0 0
Miraç 6 0 0 0 0 0 0 0
Rocco 6 0 0 0 0 0 0 0
Semih 6 0 0 0 0 0 0 0
Severin 6 0 0 0 0 0 0 0
Taylan 6 0 0 0 0 0 0 0
Tiago 6 0 0 0 0 0 0 0
Tilo 6 0 0 0 0 0 0 0
Umut 6 0 0 0 0 0 0 0
Vito 6 0 0 0 0 0 0 0
Yahya 6 0 0 0 0 0 0 0
Josef 5 0 0 0 0 0 0 0
Bastian 5 0 0 0 0 0 0 0
Bernd 5 0 0 0 0 0 0 0
Caspar 5 0 0 0 0 0 0 0
Constantin 5 0 0 0 0 0 0 0
Eduard 5 0 0 0 0 0 0 0
Emre 5 0 0 0 0 0 0 0
Erich 5 0 0 0 0 0 0 0
Eymen 5 0 0 0 0 0 0 0
Francesco 5 0 0 0 0 0 0 0
Giuseppe 5 0 0 0 0 0 0 0
Heinrich 5 0 0 0 0 0 0 0
Henrik 5 0 0 0 0 0 0 0
John 5 0 0 0 0 0 0 0
Leander 5 0 0 0 0 0 0 0
Leopold 5 0 0 0 0 0 0 0
Mats 5 0 0 0 0 0 0 0
Mika 5 0 0 0 0 0 0 0
Moritz 5 0 0 0 0 0 0 0
Nicolas 5 0 0 0 0 0 0 0
Otto 5 0 0 0 0 0 0 0
Patrick 5 0 0 0 0 0 0 0
Philip 5 0 0 0 0 0 0 0
Richard 5 0 0 0 0 0 0 0
Sami 5 0 0 0 0 0 0 0
Sascha 5 0 0 0 0 0 0 0
Talha 5 0 0 0 0 0 0 0
Tobias 5 0 0 0 0 0 0 0
Tom 5 0 0 0 0 0 0 0
Umut 5 0 0 0 0 0 0 0
Werner 5 0 0 0 0 0 0 0
Wolfgang 5 0 0 0 0 0 0 0
Alend 5 0 0 0 0 0 0 0
Amar 5 0 0 0 0 0 0 0
Amin 5 0 0 0 0 0 0 0
Andreas 5 0 0 0 0 0 0 0
Arne 5 0 0 0 0 0 0 0
Artin 5 0 0 0 0 0 0 0
Artur 5 0 0 0 0 0 0 0
Baran 5 0 0 0 0 0 0 0
Bo 5 0 0 0 0 0 0 0
Charlie 5 0 0 0 0 0 0 0
Christian 5 0 0 0 0 0 0 0
Edwin 5 0 0 0 0 0 0 0
Eliano 5 0 0 0 0 0 0 0
Fiete 5 0 0 0 0 0 0 0
Filip 5 0 0 0 0 0 0 0
Giuseppe 5 0 0 0 0 0 0 0
Halil 5 0 0 0 0 0 0 0
Hasan 5 0 0 0 0 0 0 0
Jakub 5 0 0 0 0 0 0 0
Jamal 5 0 0 0 0 0 0 0
Jamie 5 0 0 0 0 0 0 0
Jannes 5 0 0 0 0 0 0 0
Jaro 5 0 0 0 0 0 0 0
Jesse 5 0 0 0 0 0 0 0
Jim 5 0 0 0 0 0 0 0
Junis 5 0 0 0 0 0 0 0
Karim 5 0 0 0 0 0 0 0
Kerim 5 0 0 0 0 0 0 0
Keyan 5 0 0 0 0 0 0 0
Len 5 0 0 0 0 0 0 0
Leonas 5 0 0 0 0 0 0 0
Leonhard 5 0 0 0 0 0 0 0
Leonidas 5 0 0 0 0 0 0 0
Markus 5 0 0 0 0 0 0 0
Miguel 5 0 0 0 0 0 0 0
Miro 5 0 0 0 0 0 0 0
Nelio 5 0 0 0 0 0 0 0
Niclas 5 0 0 0 0 0 0 0
Omar 5 0 0 0 0 0 0 0
Peter 5 0 0 0 0 0 0 0
Quentin 5 0 0 0 0 0 0 0
Salvatore 5 0 0 0 0 0 0 0
Samir 5 0 0 0 0 0 0 0
Silas 5 0 0 0 0 0 0 0
Stefan 5 0 0 0 0 0 0 0
Taha 5 0 0 0 0 0 0 0
Younes 5 0 0 0 0 0 0 0
Alexander 4 0 0 0 0 0 0 0
Christian 4 0 0 0 0 0 0 0
Johann 4 0 0 0 0 0 0 0
Johannes 4 0 0 0 0 0 0 0
Michael 4 0 0 0 0 0 0 0
Wilhelm 4 0 0 0 0 0 0 0
Aaron 4 0 0 0 0 0 0 0
Adam 4 0 0 0 0 0 0 0
Alessio 4 0 0 0 0 0 0 0
Alp 4 0 0 0 0 0 0 0
Amin 4 0 0 0 0 0 0 0
André 4 0 0 0 0 0 0 0
Angelo 4 0 0 0 0 0 0 0
Artur 4 0 0 0 0 0 0 0
Bruno 4 0 0 0 0 0 0 0
Carlos 4 0 0 0 0 0 0 0
Damian 4 0 0 0 0 0 0 0
Dean 4 0 0 0 0 0 0 0
Emilian 4 0 0 0 0 0 0 0
Fabian 4 0 0 0 0 0 0 0
Fernando 4 0 0 0 0 0 0 0
Frank 4 0 0 0 0 0 0 0
Fynn 4 0 0 0 0 0 0 0
George 4 0 0 0 0 0 0 0
Gerd 4 0 0 0 0 0 0 0
Hector 4 0 0 0 0 0 0 0
Ibrahim 4 0 0 0 0 0 0 0
Isa 4 0 0 0 0 0 0 0
James 4 0 0 0 0 0 0 0
Jona 4 0 0 0 0 0 0 0
Jonah 4 0 0 0 0 0 0 0
Kerem 4 0 0 0 0 0 0 0
Kurt 4 0 0 0 0 0 0 0
Lasse 4 0 0 0 0 0 0 0
Leandro 4 0 0 0 0 0 0 0
Lennard 4 0 0 0 0 0 0 0
Leonas 4 0 0 0 0 0 0 0
Luke 4 0 0 0 0 0 0 0
Miguel 4 0 0 0 0 0 0 0
Mirac 4 0 0 0 0 0 0 0
Muhammed 4 0 0 0 0 0 0 0
Mustafa 4 0 0 0 0 0 0 0
Nathanael 4 0 0 0 0 0 0 0
Nepomuk 4 0 0 0 0 0 0 0
Pascal 4 0 0 0 0 0 0 0
Roman 4 0 0 0 0 0 0 0
Salih 4 0 0 0 0 0 0 0
Salvatore 4 0 0 0 0 0 0 0
Severin 4 0 0 0 0 0 0 0
Tim 4 0 0 0 0 0 0 0
Tyler 4 0 0 0 0 0 0 0
Walter 4 0 0 0 0 0 0 0
Willem 4 0 0 0 0 0 0 0
Yiğit 4 0 0 0 0 0 0 0
Ömer 4 0 0 0 0 0 0 0
Adil 4 0 0 0 0 0 0 0
Adriano 4 0 0 0 0 0 0 0
Alan 4 0 0 0 0 0 0 0
Alexis 4 0 0 0 0 0 0 0
Andrej 4 0 0 0 0 0 0 0
Angelo 4 0 0 0 0 0 0 0
Atilla 4 0 0 0 0 0 0 0
Ayman 4 0 0 0 0 0 0 0
Batu 4 0 0 0 0 0 0 0
Bryan 4 0 0 0 0 0 0 0
Casper 4 0 0 0 0 0 0 0
Charles 4 0 0 0 0 0 0 0
Dante 4 0 0 0 0 0 0 0
Davide 4 0 0 0 0 0 0 0
Dominik 4 0 0 0 0 0 0 0
Efe 4 0 0 0 0 0 0 0
Elijah 4 0 0 0 0 0 0 0
Emanuel 4 0 0 0 0 0 0 0
Emirhan 4 0 0 0 0 0 0 0
Emre 4 0 0 0 0 0 0 0
Franz 4 0 0 0 0 0 0 0
Friedrich 4 0 0 0 0 0 0 0
Harun 4 0 0 0 0 0 0 0
Hektor 4 0 0 0 0 0 0 0
Ilay 4 0 0 0 0 0 0 0
Ivan 4 0 0 0 0 0 0 0
James 4 0 0 0 0 0 0 0
Janne 4 0 0 0 0 0 0 0
Jano 4 0 0 0 0 0 0 0
Janosch 4 0 0 0 0 0 0 0
Josef 4 0 0 0 0 0 0 0
José 4 0 0 0 0 0 0 0
Kai 4 0 0 0 0 0 0 0
Kalle 4 0 0 0 0 0 0 0
Kevin 4 0 0 0 0 0 0 0
Koray 4 0 0 0 0 0 0 0
Kuzey 4 0 0 0 0 0 0 0
Leander 4 0 0 0 0 0 0 0
Lennox 4 0 0 0 0 0 0 0
Lionel 4 0 0 0 0 0 0 0
Ludwig 4 0 0 0 0 0 0 0
Mahir 4 0 0 0 0 0 0 0
Martin 4 0 0 0 0 0 0 0
Marvin 4 0 0 0 0 0 0 0
Matheo 4 0 0 0 0 0 0 0
Mathis 4 0 0 0 0 0 0 0
Mattes 4 0 0 0 0 0 0 0
Maurice 4 0 0 0 0 0 0 0
Miko 4 0 0 0 0 0 0 0
Natan 4 0 0 0 0 0 0 0
Niko 4 0 0 0 0 0 0 0
Noa 4 0 0 0 0 0 0 0
Otis 4 0 0 0 0 0 0 0
Ozan 4 0 0 0 0 0 0 0
Quinn 4 0 0 0 0 0 0 0
Richard 4 0 0 0 0 0 0 0
Robert 4 0 0 0 0 0 0 0
Ruben 4 0 0 0 0 0 0 0
Ryan 4 0 0 0 0 0 0 0
Said 4 0 0 0 0 0 0 0
Thiago 4 0 0 0 0 0 0 0
Thilo 4 0 0 0 0 0 0 0
Thomas 4 0 0 0 0 0 0 0
Timon 4 0 0 0 0 0 0 0
Timur 4 0 0 0 0 0 0 0
Tyler 4 0 0 0 0 0 0 0
Valentino 4 0 0 0 0 0 0 0
Victor 4 0 0 0 0 0 0 0
Vincenzo 4 0 0 0 0 0 0 0
Yannick 4 0 0 0 0 0 0 0
Yannik 4 0 0 0 0 0 0 0
Yaron 4 0 0 0 0 0 0 0
Zakaria 4 0 0 0 0 0 0 0
Çınar 4 0 0 0 0 0 0 0
Herbert 3 0 0 0 0 0 0 0
Otto 3 0 0 0 0 0 0 0
Theodor 3 0 0 0 0 0 0 0
Alfred 3 0 0 0 0 0 0 0
Anh 3 0 0 0 0 0 0 0
Aras 3 0 0 0 0 0 0 0
Aziz 3 0 0 0 0 0 0 0
Bennet 3 0 0 0 0 0 0 0
Bent 3 0 0 0 0 0 0 0
Bernhard 3 0 0 0 0 0 0 0
Bo 3 0 0 0 0 0 0 0
Burhan 3 0 0 0 0 0 0 0
Carlo 3 0 0 0 0 0 0 0
Charlie 3 0 0 0 0 0 0 0
Christoph 3 0 0 0 0 0 0 0
Cornelius 3 0 0 0 0 0 0 0
Demir 3 0 0 0 0 0 0 0
Dieter 3 0 0 0 0 0 0 0
Edgar 3 0 0 0 0 0 0 0
Elia 3 0 0 0 0 0 0 0
Emilio 3 0 0 0 0 0 0 0
Enes 3 0 0 0 0 0 0 0
Ensar 3 0 0 0 0 0 0 0
Eric 3 0 0 0 0 0 0 0
Farhan 3 0 0 0 0 0 0 0
Fiete 3 0 0 0 0 0 0 0
Frederick 3 0 0 0 0 0 0 0
Fridolin 3 0 0 0 0 0 0 0
Gregor 3 0 0 0 0 0 0 0
Halil 3 0 0 0 0 0 0 0
Hanno 3 0 0 0 0 0 0 0
Harald 3 0 0 0 0 0 0 0
Hasan 3 0 0 0 0 0 0 0
Haydar 3 0 0 0 0 0 0 0
Henryk 3 0 0 0 0 0 0 0
İbrahim 3 0 0 0 0 0 0 0
Ioannis 3 0 0 0 0 0 0 0
Jacob 3 0 0 0 0 0 0 0
Jaron 3 0 0 0 0 0 0 0
Joachim 3 0 0 0 0 0 0 0
Jordan 3 0 0 0 0 0 0 0
José 3 0 0 0 0 0 0 0
Julien 3 0 0 0 0 0 0 0
Juri 3 0 0 0 0 0 0 0
Jürgen 3 0 0 0 0 0 0 0
Kai 3 0 0 0 0 0 0 0
Kamil 3 0 0 0 0 0 0 0
Kemal 3 0 0 0 0 0 0 0
Kilian 3 0 0 0 0 0 0 0
Klaus 3 0 0 0 0 0 0 0
Kofi 3 0 0 0 0 0 0 0
Krasimirov 3 0 0 0 0 0 0 0
Lennart 3 0 0 0 0 0 0 0
Leonardo 3 0 0 0 0 0 0 0
Leonidas 3 0 0 0 0 0 0 0
Lian 3 0 0 0 0 0 0 0
Luan 3 0 0 0 0 0 0 0
Lucas 3 0 0 0 0 0 0 0
Malte 3 0 0 0 0 0 0 0
Marc 3 0 0 0 0 0 0 0
Marcel 3 0 0 0 0 0 0 0
Marco 3 0 0 0 0 0 0 0
Marek 3 0 0 0 0 0 0 0
Mario 3 0 0 0 0 0 0 0
Marius 3 0 0 0 0 0 0 0
Markus 3 0 0 0 0 0 0 0
Marlon 3 0 0 0 0 0 0 0
Mateo 3 0 0 0 0 0 0 0
Maxim 3 0 0 0 0 0 0 0
Mehmet 3 0 0 0 0 0 0 0
Mert 3 0 0 0 0 0 0 0
Metin 3 0 0 0 0 0 0 0
Michel 3 0 0 0 0 0 0 0
Milo 3 0 0 0 0 0 0 0
Mio 3 0 0 0 0 0 0 0
Mohamed 3 0 0 0 0 0 0 0
Musa 3 0 0 0 0 0 0 0
Nikolaus 3 0 0 0 0 0 0 0
Olaf 3 0 0 0 0 0 0 0
Pio 3 0 0 0 0 0 0 0
Ralf 3 0 0 0 0 0 0 0
René 3 0 0 0 0 0 0 0
Roland 3 0 0 0 0 0 0 0
Said 3 0 0 0 0 0 0 0
Taha 3 0 0 0 0 0 0 0
Thorsten 3 0 0 0 0 0 0 0
Till 3 0 0 0 0 0 0 0
Yunus 3 0 0 0 0 0 0 0
Alejandro 3 0 0 0 0 0 0 0
Alois 3 0 0 0 0 0 0 0
Alp 3 0 0 0 0 0 0 0
Alparslan 3 0 0 0 0 0 0 0
Alperen 3 0 0 0 0 0 0 0
Amos 3 0 0 0 0 0 0 0
Aran 3 0 0 0 0 0 0 0
Ari 3 0 0 0 0 0 0 0
Armin 3 0 0 0 0 0 0 0
Ayan 3 0 0 0 0 0 0 0
Bastian 3 0 0 0 0 0 0 0
Bent 3 0 0 0 0 0 0 0
Berkay 3 0 0 0 0 0 0 0
Boris 3 0 0 0 0 0 0 0
Brian 3 0 0 0 0 0 0 0
Cem 3 0 0 0 0 0 0 0
Collin 3 0 0 0 0 0 0 0
Cristiano 3 0 0 0 0 0 0 0
Darin 3 0 0 0 0 0 0 0
Davin 3 0 0 0 0 0 0 0
Dennis 3 0 0 0 0 0 0 0
Devin 3 0 0 0 0 0 0 0
Devran 3 0 0 0 0 0 0 0
Devrim 3 0 0 0 0 0 0 0
Dian 3 0 0 0 0 0 0 0
Dominic 3 0 0 0 0 0 0 0
Eduard 3 0 0 0 0 0 0 0
